lab_id_number,date_ordered,sample_name,ordered_by,notebook_page_number,srm_order_number,srm_sample_number,assay,tissue,tumor_type,species,failed,notes,extra_unnamed_col1,source_file,source_sheet
MDSEQ7816,46072,T5 4-62,Everest Ouyang,NA,870009,3429626,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7817,46072,T5 5-35,Everest Ouyang,NA,870009,3429627,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7818,46072,T5 5-37,Everest Ouyang,NA,870009,3429628,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7819,46072,T5 5-39,Everest Ouyang,NA,870009,3429629,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7820,46072,T5 5-41,Everest Ouyang,NA,870009,3429630,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7821,46072,T5 4-64,Everest Ouyang,NA,870009,3429631,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7822,46072,T5 4-66,Everest Ouyang,NA,870009,3429632,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7823,46072,T5 4-68,Everest Ouyang,NA,870009,3429633,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7824,46072,T5 5-43,Everest Ouyang,NA,870009,3429634,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7825,46072,T5 5-45,Everest Ouyang,NA,870009,3429635,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7826,46072,O5 3-88,Everest Ouyang,NA,870009,3429636,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7827,46072,O5 4-27,Everest Ouyang,NA,870009,3429637,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7828,46072,O5 4-29,Everest Ouyang,NA,870009,3429638,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7829,46072,O5 4-31,Everest Ouyang,NA,870009,3429639,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7830,46072,T1 3-88,Everest Ouyang,NA,870009,3429640,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7831,46072,T1 3-90,Everest Ouyang,NA,870009,3429641,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7832,46072,T1 3-92,Everest Ouyang,NA,870009,3429642,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7833,46072,T1 4-43,Everest Ouyang,NA,870009,3429643,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7834,46072,T1 4-45,Everest Ouyang,NA,870009,3429644,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7835,46072,T1 4-47,Everest Ouyang,NA,870009,3429645,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7836,46072,T1 4-49,Everest Ouyang,NA,870009,3429646,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7837,46072,C24 4-95,Everest Ouyang,NA,870009,3429647,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7838,46072,C24 4-97,Everest Ouyang,NA,870009,3429648,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7839,46072,C24 4-99,Everest Ouyang,NA,870009,3429649,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7840,46072,C24 4-48,Everest Ouyang,NA,870009,3429650,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7841,46072,C24 4-50,Everest Ouyang,NA,870009,3429651,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7842,46072,C24 4-52,Everest Ouyang,NA,870009,3429652,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7843,46072,C24 4-54,Everest Ouyang,NA,870009,3429653,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7844,46072,C24 5-1,Everest Ouyang,NA,870009,3429654,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7845,46072,EC1 4-14,Everest Ouyang,NA,870009,3429655,mi-seq,mi-seq,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7846,46072,EC1 4-20,Everest Ouyang,NA,870009,3429656,mi-seq,mi-seq,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7847,46072,EC1 4-15,Everest Ouyang,NA,870009,3429657,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7848,46072,EC1 4-21,Everest Ouyang,NA,870009,3429658,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7849,46072,EC1 4-23,Everest Ouyang,NA,870009,3429659,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7850,46072,EC1 4-25,Everest Ouyang,NA,870009,3429660,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7851,46072,EC1 4-22,Everest Ouyang,NA,870009,3429661,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7852,46072,EC1 4-24,Everest Ouyang,NA,870009,3429662,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7853,46072,EC1 4-26,Everest Ouyang,NA,870009,3429663,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7854,46072,EC1 4-28,Everest Ouyang,NA,870009,3429664,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7855,46072,EC1 4-30,Everest Ouyang,NA,870009,3429665,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7856,46072,EC1 4-32,Everest Ouyang,NA,870009,3429666,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7857,46072,EC1 4-27,Everest Ouyang,NA,870009,3429667,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7858,46072,EC1 4-29,Everest Ouyang,NA,870009,3429668,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7859,46072,EC1 4-31,Everest Ouyang,NA,870009,3429669,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7860,46072,EC1 4-34,Everest Ouyang,NA,870009,3429670,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7861,46072,EC1 4-36,Everest Ouyang,NA,870009,3429671,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7862,46072,EC1 4-38,Everest Ouyang,NA,870009,3429672,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7863,46072,EC1 4-33,Everest Ouyang,NA,870009,3429673,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7864,46072,EC1 4-35,Everest Ouyang,NA,870009,3429674,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7865,46072,EC1 4-37,Everest Ouyang,NA,870009,3429675,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7866,46072,EC1 4-39,Everest Ouyang,NA,870009,3429676,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7867,46072,Prd 5-22,Everest Ouyang,NA,870010,3429677,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7868,46072,Prd 5-24,Everest Ouyang,NA,870010,3429678,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7869,46072,Prd 5-26,Everest Ouyang,NA,870010,3429679,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7870,46072,Prd 5-47,Everest Ouyang,NA,870010,3429680,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7871,46072,Prd 5-49,Everest Ouyang,NA,870010,3429681,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7872,46072,Prd 5-51,Everest Ouyang,NA,870010,3429682,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7873,46072,Prd 5-53,Everest Ouyang,NA,870010,3429683,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7874,46072,Prd 5-55,Everest Ouyang,NA,870010,3429684,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7875,46072,Prd 5-57,Everest Ouyang,NA,870010,3429685,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7876,46072,Prd 5-59,Everest Ouyang,NA,870010,3429686,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7877,46072,PC 1-2,Everest Ouyang,NA,870010,3429687,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7878,46072,PC 1-4,Everest Ouyang,NA,870010,3429688,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7879,46072,PC 1-6,Everest Ouyang,NA,870010,3429689,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7880,46072,PC 1-8,Everest Ouyang,NA,870010,3429690,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7881,46072,PC 1-1,Everest Ouyang,NA,870010,3429691,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7882,46072,PC 1-3,Everest Ouyang,NA,870010,3429692,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7883,46072,PC 1-5,Everest Ouyang,NA,870010,3429693,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7884,46072,PC 1-7,Everest Ouyang,NA,870010,3429694,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7885,46072,PC 1-9,Everest Ouyang,NA,870010,3429695,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7886,46072,PC 2-10,Everest Ouyang,NA,870010,3429696,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7887,46072,PC 2-12,Everest Ouyang,NA,870010,3429697,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7888,46072,PC 2-11,Everest Ouyang,NA,870010,3429698,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7889,46072,PC 2-13,Everest Ouyang,NA,870010,3429699,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7890,46072,PC 2-15,Everest Ouyang,NA,870010,3429700,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7891,46072,PC 3-21,Everest Ouyang,NA,870010,3429701,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7892,46072,PC 3-14,Everest Ouyang,NA,870010,3429702,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7893,46072,PC 3-20,Everest Ouyang,NA,870010,3429703,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7894,46072,PC 3-22,Everest Ouyang,NA,870010,3429704,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7895,46072,PC 3-24,Everest Ouyang,NA,870010,3429705,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7896,46072,PC 3-26,Everest Ouyang,NA,870010,3429706,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7897,46072,PC 3-23,Everest Ouyang,NA,870010,3429707,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7898,46072,PC 3-25,Everest Ouyang,NA,870010,3429708,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7899,46072,PC 3-27,Everest Ouyang,NA,870010,3429709,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7900,46072,PC 4-28,Everest Ouyang,NA,870010,3429710,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7901,46072,PC 4-30,Everest Ouyang,NA,870010,3429711,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7902,46072,PC 4-32,Everest Ouyang,NA,870010,3429712,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7903,46072,PC 4-29,Everest Ouyang,NA,870010,3429713,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7904,46072,PC 4-31,Everest Ouyang,NA,870010,3429714,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
MDSEQ7905,46072,PC 4-33,Everest Ouyang,NA,870010,3429715,mi-seq,gDNA,NA,mouse,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4002,46076,RO_H9DR_2m (FF),Shannon Sweeney,NA,870183,3430656,10x snRNAseq,retinal organoid,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4003,46076,RO_OTX2SE2KO_2m (FF),Shannon Sweeney,NA,870183,3430657,10x snRNAseq,retinal organoid,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4004,46079,MAST109_N65_C,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432537,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4005,46079,MAST109_N69_C,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432538,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4006,46079,MAST109_N67_IT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432539,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4007,46079,MAST109_U81_IT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432540,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4008,46079,MAST109_N60_Taz,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432541,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4009,46079,MAST109_N62_Taz,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432542,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4010,46079,MAST109_U82_Taz,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432543,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4011,46079,MAST109_U84_Taz,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432544,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4012,46079,MAST109_N63_Taz_LT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432545,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4013,46079,MAST109_U80_Taz_LT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432546,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4014,46079,MAST109_U83_ITT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432547,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4015,46079,MAST501A_N71_C,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432548,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4016,46079,MAST501A_N77_C,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432549,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4017,46079,MAST501A_N78_C,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432550,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4018,46079,MAST501A_489_IT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432551,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4019,46079,MAST501A_495_IT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432552,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4020,46079,MAST501A_N70_IT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432553,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4021,46079,MAST501A_N74_IT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432554,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4022,46079,MAST501A_N76_IT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432555,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4023,46079,MAST501A_N79_IT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432556,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4024,46079,MAST501A_N73_Taz,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432557,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4025,46079,MAST501A_N75_Taz,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432558,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4026,46079,MAST630A_T97_IT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432559,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4027,46079,MAST630A_N46_Taz,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432560,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4028,46079,MAST630A_T96_Taz,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432561,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4029,46079,MAST630A_N42_Taz_LT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432562,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4030,46079,MAST630A_T95_ITT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432563,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4031,46079,MAST630A_T98_ITT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432564,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4032,46079,MAST97_169_ITT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432565,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4033,46079,MAST97_173_Taz_LT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432566,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4034,46079,MAST394C_U08_IT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432567,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4035,46079,MAST394C_S57_Taz_LT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432568,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4036,46079,MAST394C_S59_Taz_LT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432569,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4037,46079,MAST394C_ET 155_ITT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432570,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4038,46079,MAST621A_N52_C,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432571,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4039,46079,MAST621A_N54_C,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432572,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4040,46079,MAST621A_189_IT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432573,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4041,46079,MAST621A_N50_IT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432574,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4042,46079,MAST621A_N59_IT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432575,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4043,46079,MAST621A_U40_IT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432576,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4044,46079,MAST621A_U41_IT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432577,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4045,46079,MAST621A_N53_Taz,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432578,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4046,46079,MAST621A_N55_Taz,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432579,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4047,46079,MAST621A_U42_Taz,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432580,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4048,46079,MAST621A_U47_Taz,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432581,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4049,46079,MAST621A_U49_Taz,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432582,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
DYE4050,46079,MAST621A_U44_ITT,Juliette Kippen,PT21_1_26_3 (seflie binder),870540,3432583,RNAseq total straned,tumor,NA,human,NA,NA,NA,HARTWELL_database_Master_2025_2026.xlsx,Sheet1
